URL, SIZE, #OUTLINKS, Content-Type 
https://www.reuters.com/finance/stocks/overview/7205.t,122421,148,text/html
https://www.reuters.com/article/britain-press-business/press-digest-british-business-feb-12-idusl3n207083,200372,72,text/html
https://www.reuters.com/finance/stocks/overview/2753.t,120657,144,text/html
https://www.reuters.com/article/us-brazil-indigenous/new-brazil-government-backs-former-outlaw-indigenous-farmers-iduskcn1pw21l,202302,69,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=207&industrycode=272,147199,201,text/html
https://www.reuters.com/finance/stocks/ncil.ns/key-developments/article/3713279,112129,138,text/html
https://www.reuters.com/finance/stocks/officer-profile/crh.l/509277,116617,145,text/html
https://www.reuters.com/article/us-investment-summit-hedgefunds/hedge-fund-managers-lament-the-end-of-the-golden-era-idustre7b627b20111207,200303,66,text/html
https://www.reuters.com/news/archive/gc07?page=2&pagesize=10&view=page,135778,148,text/html
https://www.reuters.com/finance/stocks/4503.t/key-developments,125852,155,text/html
https://www.reuters.com/article/us-luxury-summit-neimanmarcus/neiman-marcus-beefs-up-tech-to-fight-off-upstarts-idustre74o80g20110526,197451,67,text/html
https://www.reuters.com/article/us-investment-summit-correlation/high-correlation-poised-to-end-new-era-to-begin-idustre7b72fj20111208,199284,65,text/html
https://www.reuters.com/article/legal-us-otc-doj/doj-intensifies-class-action-scrutiny-with-new-appellate-brief-but-is-case-moot-iduskcn1pv2h6,207910,76,text/html
https://www.reuters.com/article/us-eeurope-investment-slovenia-governor/slovenia-expects-bank-tests-results-in-november-central-banker-idusbre98o0cm20130925,202960,67,text/html
https://www.reuters.com/article/us-australia-futurefund/australian-sovereign-fund-criticizes-nabs-leadership-change-iduskcn1q005c,197847,68,text/html
https://www.reuters.com/article/us-japan-summit-isep/japans-pro-nuclear-policy-at-odds-with-global-trend-isep-head-idusbrea4j0b020140521,198229,66,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=207&industrycode=231,152139,202,text/html
https://www.reuters.com/article/us-africa-summit-imperial/south-africas-imperial-aims-to-double-africa-business-idusbre93a0m720130411,195348,69,text/html
https://www.reuters.com/finance/stocks/overview/8279.hk,120150,144,text/html
https://www.reuters.com/article/us-tennis-montpellier/tsonga-beats-herbert-in-all-french-final-in-montpellier-iduskcn1pz0ie,193693,67,text/html
https://www.reuters.com/finance/stocks/chart/sbry.l,115105,139,text/html
https://www.reuters.com/investigates/static/4-0-0/en/images/reuters-investigates.png?v=313223281218,12607,0,image/png
https://www.reuters.com/article/us-usa-court-census-iduskcn1pg2kq,200679,69,text/html
https://www.reuters.com/video/2011/05/26/furstenberg-eyes-legacy?newschannel=globalluxury11&videoid=211112529,286136,207,text/html
https://www.reuters.com/finance/stocks/company-profile/alxn.oq,119749,154,text/html
https://www.reuters.com/finance/stocks/company-officers/cbb.n,150502,188,text/html
https://www.reuters.com/article/us-tennis-roundup/atp-roundup-tsonga-herbert-reach-final-in-montpellier-iduskcn1pz017,196337,64,text/html
https://www.reuters.com/finance/stocks/mnga.oq/key-developments/article/3739768,113195,141,text/html
https://www.reuters.com/article/uk-soccer-champions-liv-salah/mohamed-salahs-champions-league-performance-gives-egyptians-goosebumps-idukkbn1hw1zv,198467,67,text/html
https://www.reuters.com/article/us-column-miller-olderworkers-iduskcn1pb154,203105,68,text/html
https://www.reuters.com/finance/stocks/company-profile/adbe.oq,128009,154,text/html
https://www.reuters.com/article/us-volkswagen-electrifyamerica-tesla/volkswagens-electrify-america-buys-tesla-devices-for-ev-charging-stations-iduskcn1pt1nk,200266,68,text/html
https://www.reuters.com/investigates/static/4-0-0/en/images/reuters-investigates.png?v=452217301218,12607,0,image/png
https://www.reuters.com/article/us-summit-prices/ending-drug-companies-addiction-to-price-rises-idustre74b4z620110512,202808,72,text/html
https://www.reuters.com/investigates/special-report/assets/bitcoin-exchanges-risks/rtr3fqbo.jpg?v=005415110718,130369,0,image/jpeg
https://www.reuters.com/article/us-health-cannabis-depression-iduskcn1q2226,198448,69,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=225&industrycode=185&pageid=2,143894,182,text/html
https://www.reuters.com/finance/stocks/analyst-research/sbry.l,121222,151,text/html
https://www.reuters.com/article/us-alphabet-results-breakingviews/breakingviews-google-and-facebook-are-begging-for-a-watchdog-iduskcn1pt2a9,201744,71,text/html
https://www.reuters.com/finance/stocks/company-news/0519.hk,126463,138,text/html
https://www.reuters.com/article/us-football-nfl-ari-bidwill-murray/bidwill-cardinals-committed-to-building-around-foundation-we-have-iduskcn1q123w,195812,64,text/html
https://www.reuters.com/article/us-iraq-explosives/a-legacy-of-war-u-n-clears-thousands-of-explosives-in-iraq-iduskcn1pw1r0,199013,68,text/html
https://www.reuters.com/article/us-health-palmoil/study-in-who-journal-likens-palm-oil-lobbying-to-tobacco-and-alcohol-industries-iduskcn1p21zt,200362,68,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=504549663,5939,1,text/html
https://www.reuters.com/finance/stocks/analyst-research/0519.hk,120171,146,text/html
https://www.reuters.com/finance/stocks/company-officers/1717.hk,160203,164,text/html
https://www.reuters.com/article/us-investment-summit-garrabrant/eis-garrabrant-brazil-demand-outweighs-fears-idustre6b75ck20101208,197825,66,text/html
https://www.reuters.com/finance/stocks/chart/tuit.l,114647,138,text/html
https://www.reuters.com/article/us-usa-taser-cases/across-the-u-s-high-profile-deaths-lead-to-stun-gun-case-settlements-iduskcn1b4188,203661,65,text/html
https://www.reuters.com/article/poland-politics/financial-scandal-loosens-grip-of-polands-ruling-nationalists-idusl8n1xy42r,197589,64,text/html
https://www.reuters.com/video/2010/12/08/bob-doll-sp-at-1350-by-end-2010?newschannel=investmentoutlookdec10&videoid=167392605,274793,170,text/html
https://www.reuters.com/finance/stocks/officer-profile/bt.l/2488201,116422,146,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=225&industrycode=292,146565,184,text/html
https://www.reuters.com/finance/stocks/ptr.ax/key-developments/article/3731674,112545,138,text/html
https://www.reuters.com/article/us-mideast-crisis-iraq-femalefighters/iraqs-all-female-combat-unit-seeks-revenge-on-islamic-state-iduskcn0xv1js,213541,70,text/html
https://www.reuters.com/finance/stocks/company-officers/0941.hk,133723,148,text/html
https://www.reuters.com/article/sainsburys-outlook/uks-sainsburys-sales-dip-in-christmas-quarter-idusfwn1z90gx,191345,63,text/html
https://www.reuters.com/article/us-arianespace-asia/europes-arianespace-takes-on-spacex-by-cutting-ariane-5-rocket-launch-price-iduskcn1ph0q9,201351,73,text/html
https://www.reuters.com/finance/stocks/company-news/600298.ss,125910,138,text/html
https://www.reuters.com/news/archive/autos?page=1&pagesize=10&view=page,136999,147,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=512692485,5954,1,text/html
https://www.reuters.com/article/us-health-pandemic-chickens/scientists-make-gene-edited-chickens-in-bid-to-halt-next-pandemic-iduskcn1pg007,199512,68,text/html
https://www.reuters.com/journalists/arathy-s-nair,131409,148,text/html
https://www.reuters.com/video/2019/02/02/russia-to-end-arms-treaty-after-us-pulls?channelname=russia&videochannel=-10167&videoid=510497876,292297,209,text/html
https://www.reuters.com/article/press-digest-nyt-idusl3n2092fp,195167,67,text/html
https://www.reuters.com/article/us-eu-copyright/eu-clinches-copyright-overhaul-deal-tech-giants-in-focus-iduskcn1q22p4,206544,68,text/html
https://www.reuters.com/article/us-nissan-ghosn-lawyer-france/ghosn-confirms-has-replaced-lawyer-otsuru-with-hironaka-iduskcn1q213b,194373,64,text/html
https://www.reuters.com/article/us-estonia-danske-digital-insight-iduskcn1pq3uu,217646,70,text/html
https://www.reuters.com/article/us-china-summit-exchange/hong-kong-china-stock-link-up-undermined-by-tax-issue-iduskbn0ih0zn20141028,204673,69,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=200&industrycode=292,150258,191,text/html
https://www.reuters.com/journalists/carlos-calvo,131210,148,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=225&industrycode=272,146166,199,text/html
https://www.reuters.com/article/us-india-socialmedia-government/indian-lawmakers-urged-to-summon-global-heads-of-facebook-other-tech-giants-iduskcn1q11qm,200513,68,text/html
https://www.reuters.com/finance/stocks/analyst/8253.t,125241,142,text/html
https://www.reuters.com/finance/stocks/officer-profile/bt.l/2956147,116476,146,text/html
https://www.reuters.com/investigates/special-report/assets/usa-military-housing/campbell_requirements_lbpmanagementtplan_dec2014.pdf,763887,0,application/pdf
https://www.reuters.com/article/us-japan-southkorea-iduskcn1q10cp,199550,67,text/html
https://www.reuters.com/finance/stocks/bt.n/key-developments/article/3910364,113819,145,text/html
https://www.reuters.com/article/us-credit-suisse-gp-tax-iduskcn1pv0j5,198340,68,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=513940426,5943,1,text/html
https://www.reuters.com/article/us-baseball-mlb-nyy-sabathia-retirement-iduskcn1q232w,194357,64,text/html
https://www.reuters.com/finance/stocks/mnga.oq/key-developments/article/3980656,113024,141,text/html
https://www.reuters.com/article/us-oil-opec-russia/russias-novak-says-no-proposals-to-alter-oil-pact-despite-venezuela-iduskcn1q3156,195079,67,text/html
https://www.reuters.com/finance/stocks/company-profile/4503.t,117441,154,text/html
https://www.reuters.com/news/archive/entertainmentnews,135402,147,text/html
https://www.reuters.com/article/us-africainvest-summit-jse/jse-warns-firms-over-results-releases-idustre7294si20110310,197174,68,text/html
https://www.reuters.com/article/products-adobe/adobe-hit-with-class-action-lawsuit-over-deletion-feature-in-video-editing-software-idusl2n1xk028,189269,65,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=514349600,5890,1,text/html
https://www.reuters.com/article/japan-stocks-midday/nikkei-rises-to-highest-since-mid-dec-but-nomura-nintendo-drag-idusl3n1zw1qb,194265,64,text/html
https://www.reuters.com/investigates/static/4-0-0/en/images/reuters-investigates.png?v=293316030119,12607,0,image/png
https://www.reuters.com/sectors/industries/significant?categoryid=200&industrycode=277,146100,186,text/html
https://www.reuters.com/finance/stocks/company-profile/0743.hk,116081,149,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=200&industrycode=272,151805,209,text/html
https://www.reuters.com/finance/stocks/mlvn.l/key-developments/article/3980036,111489,137,text/html
https://www.reuters.com/finance/stocks/company-officers/3279.t,118941,142,text/html
https://www.reuters.com/investigates/special-report/assets/myanmar-rohingya-malala/rtx6ativ.jpg?v=313223281218,158050,0,image/jpeg
https://www.reuters.com/finance/stocks/company-officers/vmc.n,159755,189,text/html
https://www.reuters.com/finance/stocks/analyst-research/adbe.oq,121035,151,text/html
https://www.reuters.com/finance/stocks/overview/7267.t,126444,154,text/html
https://www.reuters.com/journalists/tyler-choi,131610,149,text/html
https://www.reuters.com/finance/stocks/analyst-research/tpx.n,120616,148,text/html
https://www.reuters.com/article/eqt-corp-pipeline/eqt-settles-with-west-virginia-landowners-idusl3n2083qg,189964,63,text/html
https://www.reuters.com/article/us-japan-summit-nishimura-reuters-summit/japan-vice-economy-minister-sees-economy-on-track-expects-boj-to-act-as-needed-idusbrea4i02z20140519,198675,65,text/html
https://www.reuters.com/article/us-media-tech-summit-ceva/chip-firm-ceva-sees-doubling-3g-market-share-idusbre85c14k20120613,203202,72,text/html
https://www.reuters.com/finance/stocks/analyst/0883.hk,124590,147,text/html
https://www.reuters.com/article/us-filmfestival-berlin-the-boy-who-harne/malawian-boy-saves-famine-stricken-village-with-wind-turbine-in-berlinale-movie-iduskcn1q12ki,200251,67,text/html
https://www.reuters.com/investigates/static/4-0-0/en/images/reuters-footer.png?v=283316030119,7027,0,image/png
https://www.reuters.com/article/us-health-heart-marijuana-iduskcn1q225x,203332,70,text/html
https://www.reuters.com/article/us-soccer-mexico-argentina-friendly-iduskbn0o62lj20150521,191328,63,text/html
https://www.reuters.com/finance/stocks/company-news/amar.ns,126296,137,text/html
https://www.reuters.com/finance/stocks/financial-highlights/elli.n,135603,143,text/html
https://www.reuters.com/article/us-science-reptile/odd-duckbilled-sea-reptile-thrived-after-ancient-global-calamity-iduskcn1pi2xb,199563,68,text/html
https://www.reuters.com/journalists/suzanne-barlyn,131247,148,text/html
https://www.reuters.com/finance/stocks/bhpb.l/key-developments?pn=2,126577,156,text/html
https://www.reuters.com/video/2019/02/01/us-suspends-a-key-nuclear-pact-with-russ?channelname=russia&videochannel=-10167&videoid=510178004,292679,208,text/html
https://www.reuters.com/finance/stocks/company-officers/aap.n,161563,191,text/html
https://www.reuters.com/article/us-britain-eu-immigration/uk-to-unveil-details-of-post-brexit-immigration-system-iduskbn1oi00d,195669,64,text/html
https://www.reuters.com/finance/stocks/company-officers/tuit.l,115898,139,text/html
https://www.reuters.com/article/us-soccer-germany-bay-davies-iduskbn1kg0nm,195104,67,text/html
https://www.reuters.com/finance/stocks/603389.ss/key-developments,119785,147,text/html
https://www.reuters.com/article/us-climatechange-summit-cloud-computing/for-tech-firms-the-cloud-makes-carbon-curbs-compulsory-iduskcn0i51z620141016,203472,68,text/html
https://www.reuters.com/finance/markets/index/.ftfbmklci,178923,223,text/html
https://www.reuters.com/finance/stocks/company-news/infy.bo,130368,148,text/html
https://www.reuters.com/investigates/static/4-0-0/en/images/reuters-investigates.png?v=005415110718,12607,0,image/png
https://www.reuters.com/article/us-india-lgbt-business-iduskcn1q113d,206708,66,text/html
https://www.reuters.com/article/us-india-religion-trafficking/indias-kumbh-mela-festival-steps-up-anti-trafficking-efforts-iduskcn1q10ye,198372,66,text/html
https://www.reuters.com/finance/stocks/overview/cagr.pa,126183,156,text/html
https://www.reuters.com/article/us-funds-survey-baml/a-bad-omen-emerging-markets-most-crowded-trade-for-first-time-iduskcn1q119w,205542,70,text/html
https://www.reuters.com/finance/stocks/edpr.ls/key-developments/article/3979913,114027,143,text/html
https://www.reuters.com/finance/stocks/8572.t/key-developments,117946,144,text/html
https://www.reuters.com/do/latestarticleinchannel?channel=mexicomktrpt,4107,8,text/html
https://www.reuters.com/article/us-soccer-england-lei-crash-funeral/leicester-city-owners-buddhist-funeral-starts-in-thailand-with-royal-honor-iduskcn1n80ct,205468,69,text/html
https://www.reuters.com/article/us-wealth-summit-tdameritrade-clients/td-ameritrade-ceo-says-its-clients-more-bullish-idusbre9541jd20130605,196220,67,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=225&industrycode=231,149458,201,text/html
https://www.reuters.com/finance/stocks/company-profile/cbb.n,123553,152,text/html
https://www.reuters.com/article/us-usa-epa-chemicals-iduskcn1q307c,196447,67,text/html
https://www.reuters.com/finance/stocks/chart/0883.hk,114865,139,text/html
https://www.reuters.com/finance/stocks/overview/sun.bo,125778,155,text/html
https://www.reuters.com/article/japan-stocks-midday/nikkei-rebounds-to-1-1-2-week-highs-as-feds-shift-calms-nerves-idusl3n1zv1r4,195538,64,text/html
https://www.reuters.com/article/us-china-summit-chanos/short-seller-chanos-says-china-seeing-faster-capital-flight-iduskbn0ih2ak20141028,202593,68,text/html
https://www.reuters.com/finance/stocks/overview/2784.t,120845,145,text/html
https://www.reuters.com/article/us-oaknorth-fundraising-softbank-group-iduskcn1pw2h5,200217,69,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=514633648,5944,1,text/html
https://www.reuters.com/finance/stocks/analyst/603968.ss,119570,142,text/html
https://www.reuters.com/video/2019/02/14/us-judge-rules-manafort-broke-plea-deal?channelname=news%2bagency&videochannel=118261&videoid=514763649,290539,209,text/html
https://www.reuters.com/article/us-money-lifelessons-daughtry-iduskcn1ni18l,201078,66,text/html
https://www.reuters.com/article/3i-group-outlook-idusfwn1zv05x,190949,63,text/html
https://www.reuters.com/article/us-deutsche-bank-results-breakingviews/breakingviews-deutsche-bank-reprieve-is-only-temporary-iduskcn1pq4yh,201478,70,text/html
https://www.reuters.com/finance/stocks/company-profile/tpx.n,118060,151,text/html
https://www.reuters.com/finance/stocks/company-news/0941.hk,126458,138,text/html
https://www.reuters.com/finance/stocks/analyst/tuit.l,131929,146,text/html
https://www.reuters.com/finance/stocks/company-profile/6345.t,115944,149,text/html
https://www.reuters.com/finance/stocks/overview/bjfn.bo,120983,145,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=124&view=tradingliquidity,153374,220,text/html
https://www.reuters.com/finance/stocks/financial-highlights/0519.hk,131195,140,text/html
https://www.reuters.com/article/us-brit-am-tobacco-results-iduskbn1ob0mh,195411,66,text/html
https://www.reuters.com/finance/stocks/officer-profile/iii.l/2494092,115706,146,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=200&industrycode=231,147447,196,text/html
https://www.reuters.com/finance/stocks/officer-profile/bt.l/2808764,116201,145,text/html
https://www.reuters.com/article/us-africainvest-summit-zephyr/kingdom-zephyr-eyes-300-million-in-africa-deals-idustre7292uo20110310,196235,65,text/html
https://www.reuters.com/finance/stocks/analyst-research/603089.ss,120013,145,text/html
https://www.reuters.com/article/us-ana-airbus/japans-ana-poised-to-order-18-airbus-a320neos-source-iduskcn1pn0fg,194334,67,text/html
https://www.reuters.com/journalists/matt-spetalnick,132505,149,text/html
https://www.reuters.com/finance/stocks/financial-highlights/0839.hk,132650,140,text/html
https://www.reuters.com/video/2019/02/13/notable-no-shows-at-us-hosted-mid-east-s?newschannel&videoid=514659973,281387,192,text/html
https://www.reuters.com/investigates/special-report/assets/usa-military-housing/jmartin-20161024_132306.jpg?v=524316110119,78683,0,image/jpeg
https://www.reuters.com/article/us-investment-summit-highlights/highlights-day-3-fx-concepts-taylor-calls-11-difficult-year-idustre7b62km20111207,199014,66,text/html
https://www.reuters.com/journalists/john-revill,130149,147,text/html
https://www.reuters.com/finance/stocks/company-news/blmn.oq,126046,137,text/html
https://www.reuters.com/article/us-myanmar-rohingya-un-exclusive/exclusive-u-n-will-not-help-myanmar-with-long-term-camps-for-rohingya-document-iduskcn1ni1ci,208054,70,text/html
https://www.reuters.com/innovative-universities-asia-2018/methodology,121728,138,text/html
https://www.reuters.com/video/2019/02/08/mandelas-life-and-legacy-celebrated-in-l?videoid=512692485,282774,189,text/html
https://www.reuters.com/finance/stocks/company-news/4503.t,128605,143,text/html
https://www.reuters.com/finance/stocks/overview/mahm.bo,126091,154,text/html
https://www.reuters.com/investigates/static/4-0-0/en/favicon.ico?v=452217301218,546,0,image/x-icon
https://www.reuters.com/finance/stocks/company-profile/all.n,119337,149,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=124&view=sales,153966,220,text/html
https://www.reuters.com/finance/stocks/company-officers/infy.bo,151870,156,text/html
https://www.reuters.com/finance/stocks/company-news/6345.t,126200,138,text/html
https://www.reuters.com/finance/stocks/company-officers/amar.ns,132347,149,text/html
https://www.reuters.com/news/archive/sciencenews?page=3&pagesize=10&view=page,136703,148,text/html
https://www.reuters.com/article/us-coal-india-environment/pollution-regulator-issues-environmental-notices-to-coal-india-iduskcn1ln19i,195013,67,text/html
https://www.reuters.com/finance/stocks/chart/3279.t,114411,139,text/html
https://www.reuters.com/article/us-australia-banks-inquiry-analysis/australias-bruised-big-banks-offered-respite-in-inquiry-wash-up-iduskcn1px0cs,209198,69,text/html
https://www.reuters.com/article/usa-congress-china-idusl1n1z41tw,196067,64,text/html
https://www.reuters.com/investigates/special-report/assets/usa-military-housing/related_external2.jpg?v=524316110119,3887,0,image/jpeg
https://www.reuters.com/video/2019/02/13/watergate-movie-was-meant-to-be-funny-th?newschannel&videoid=514546975,278158,197,text/html
https://www.reuters.com/video/2019/02/01/us-announces-withdrawal-from-nuclear-pac?channelname=russia&videochannel=-10167&videoid=510157846,292171,209,text/html
https://www.reuters.com/article/us-india-lgbt-business/mind-your-own-business-small-firms-opt-out-as-india-inc-races-to-be-lgbt-friendly-iduskcn1q113d,206357,66,text/html
https://www.reuters.com/video/2019/02/11/iranians-mark-40-years-since-shahs-fall?channelname=editors%27%2bpicks&videochannel=118169&videoid=513832803,268583,177,text/html
https://www.reuters.com/article/us-myanmar-rohingya-un-rights/rohingya-face-serious-risk-if-sent-back-to-myanmar-u-n-rights-boss-iduskcn1ni1no,199000,64,text/html
https://www.reuters.com/finance/stocks/basi.oq/key-developments,118572,146,text/html
https://www.reuters.com/finance/stocks/officer-profile/iii.l/2661084,116151,146,text/html
https://www.reuters.com/journalists/joshua-schneyer?page=2&pagesize=10&view=page,132205,152,text/html
https://www.reuters.com/tools/mobile/client/3c229e1576e75d1ed51e8b5630df1703.png,6079,0,image/png
https://www.reuters.com/finance/stocks/chart/600585.ss,114903,139,text/html
https://www.reuters.com/article/india-morningcall/morning-news-call-india-september-10-idusl3n1vw1pz,214383,66,text/html
https://www.reuters.com/finance/stocks/company-officers/kgf.l,141740,156,text/html
https://www.reuters.com/finance/stocks/analyst-research/abuj.ns,120152,147,text/html
https://www.reuters.com/investigates/special-report/assets/usa-military-housing/mastheads/damagewall_flag.jpg?v=524316110119,448171,0,image/jpeg
https://www.reuters.com/finance/stocks/analyst-research/iiin.oq,119582,146,text/html
https://www.reuters.com/article/us-zimbabwe-masawara/masawara-in-talks-with-chinese-indian-firms-on-methane-gas-iduskbn0m11p320150306,194978,64,text/html
https://www.reuters.com/finance/stocks/company-officers/8572.t,143868,165,text/html
https://www.reuters.com/article/us-usa-lgbt-teens/lgbt-teens-in-u-s-rejected-by-families-struggling-in-foster-care-research-iduskcn1q1048,196088,66,text/html
https://www.reuters.com/article/us-banking-wealth-nutmeg/online-wealth-advisers-set-for-client-influx-nutmeg-ceo-iduskbn0os0w420150612,200238,69,text/html
https://www.reuters.com/article/us-usa-trump-breakingviews/breakingviews-trump-world-bank-pick-would-be-fox-in-the-henhouse-iduskcn1pu2cg,202618,70,text/html
https://www.reuters.com/journalists/emily-wither?page=1&pagesize=10&view=page,131507,153,text/html
https://www.reuters.com/innovative-universities-europe-2018/compare,134943,130,text/html
https://www.reuters.com/finance/stocks/company-news/1299.hk,131063,147,text/html
https://www.reuters.com/finance/stocks/tpx.n/key-developments,120461,146,text/html
https://www.reuters.com/investigates/static/4-0-0/en/images/reuters-investigates.png?v=510420030119,12607,0,image/png
https://www.reuters.com/investigates/special-report/assets/usa-military-housing/img_1882.jpg?v=524316110119,326257,0,image/jpeg
https://www.reuters.com/news/archive/tokyomktrpt?page=3&pagesize=10&view=page,133554,148,text/html
https://www.reuters.com/article/us-film-alita-battle-angel/alita-battle-angel-movie-finally-arrives-to-lukewarm-reviews-iduskcn1pp34n,199721,67,text/html
https://www.reuters.com/journalists/teis-jensen,131012,147,text/html
https://www.reuters.com/article/us-health-infertility-semen-iduskcn1q22pg,199617,68,text/html
https://www.reuters.com/video/2019/02/12/nissan-books-84-million-in-ghosn-charges?newschannel&videoid=514165860,284653,205,text/html
https://www.reuters.com/finance/stocks/company-profile/0386.hk,117669,154,text/html
https://www.reuters.com/finance/stocks/overview/hll.bo,123454,150,text/html
https://www.reuters.com/finance/stocks/analyst/avp.n,130477,147,text/html
https://www.reuters.com/investigates/special-report/assets/section-leads/reuters-investigates-2013/reuters-investigates-2013/home-ayatollah.jpg?v=510420030119,36596,0,image/jpeg
https://www.reuters.com/journalists/nathan-layne,131171,152,text/html
https://www.reuters.com/article/us-summit-novartis/novartis-grateful-for-jj-recalls-idustre74a7lt20110511,200778,68,text/html
https://www.reuters.com/innovative-universities-europe-2018/methodology,123877,142,text/html
https://www.reuters.com/video/2017/11/24/beijing-kindergarten-accused-of-child-ab?channelname=dateline%2basia&videochannel=118110&videoid=373042386,277258,203,text/html
https://www.reuters.com/article/us-tennis-rotterdam/tennis-wawrinka-prevails-in-tricky-rotterdam-opener-iduskcn1q02cq,194936,67,text/html
https://www.reuters.com/finance/stocks/analyst/tru.n,130133,144,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=216&industrycode=185&pageid=2,143875,182,text/html
https://www.reuters.com/investigates/special-report/assets/usa-military-housing/img_1957.jpg?v=524316110119,29170,0,image/jpeg
https://www.reuters.com/finance/stocks/company-profile/600298.ss,116330,149,text/html
https://www.reuters.com/video/most-popular,267534,174,text/html
https://www.reuters.com/journalists/aidan-lewis,132060,150,text/html
https://www.reuters.com/finance/stocks/company-news/tru.n,127828,141,text/html
https://www.reuters.com/sectors/industries/significant?industrycode=292,149043,191,text/html
https://www.reuters.com/finance/stocks/analyst/600470.ss,121403,142,text/html
https://www.reuters.com/article/us-science-dinosaur-iduskcn1q22pv,199215,69,text/html
https://www.reuters.com/finance/stocks/bhpb.l/key-developments/article/3769250,114577,143,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=228&industrycode=159,143887,182,text/html
https://www.reuters.com/article/us-usa-pompeo-poland/u-s-says-in-talks-with-poland-on-troop-increase-iduskcn1q21cg,203918,69,text/html
https://www.reuters.com/article/us-soccer-italy-juve-ronaldo-iduskbn1k02be,201437,67,text/html
https://www.reuters.com/article/mideast-crisis-syria-volunteers/bakers-teachers-painters-line-up-to-volunteer-to-save-lives-in-syria-idinkcn0wm01z,200693,65,text/html
https://www.reuters.com/finance/stocks/overview/3337.hk,120176,145,text/html
https://www.reuters.com/article/us-nissan-ghosn-lawyer/ghosn-changes-lawyer-team-adds-hotshot-attorney-in-change-of-strategy-iduskcn1q20n0,202300,71,text/html
https://www.reuters.com/article/us-football-nfl-pit-bell-contract/steelers-rb-bell-approaching-signing-deadline-iduskcn1n90ks,195156,64,text/html
https://www.reuters.com/article/us-soccer-france-iduskbn1h41jr,200814,67,text/html
https://www.reuters.com/article/us-subaru-results/subaru-sees-profit-at-six-year-low-on-stoppage-but-turnaround-hopes-lift-shares-iduskcn1pw09k,199826,68,text/html
https://www.reuters.com/finance/stocks/company-officers/blmn.oq,153657,186,text/html
https://www.reuters.com/journalists/naomi-tajitsu?page=2&pagesize=10&view=page,131069,149,text/html
https://www.reuters.com/video/2019/01/25/indian-sex-trafficking-film-gives-voice?newschannel&videoid=507655012,293024,208,text/html
https://www.reuters.com/article/us-africa-summit-china/africa-urged-to-drive-harder-bargains-with-china-idusbre93b0r620130412,203576,69,text/html
https://www.reuters.com/article/us-china-health/china-clones-gene-edited-monkeys-for-sleep-disorder-research-iduskcn1pi045,196868,67,text/html
https://www.reuters.com/news/archive/charged?page=3&pagesize=10&view=page,137691,148,text/html
https://www.reuters.com/finance/stocks/company-officers/all.n,160607,199,text/html
https://www.reuters.com/article/us-soccer-mexico-suspension-iduskbn16k2qm,195655,67,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=514258362,5924,1,text/html
https://www.reuters.com/finance/stocks/overview/bnpp.pa,126002,155,text/html
https://www.reuters.com/investigates/special-report/assets/usa-military-housing/sacket_img_2875.jpg?v=524316110119,93015,0,image/jpeg
https://www.reuters.com/finance/stocks/financial-highlights/cvx.n,136733,145,text/html
https://www.reuters.com/finance/stocks/officer-profile/bnzl.l/2814192,115724,146,text/html
https://www.reuters.com/news/archive/mcbreakingviews?page=4&pagesize=10&view=page,137881,148,text/html
https://www.reuters.com/finance/stocks/social-pulse/crh.l,117833,146,text/html
https://www.reuters.com/finance/stocks/overview/0232.hk,120359,144,text/html
https://www.reuters.com/article/uk-travel-guide-hongkong/hong-kong-for-work-a-travel-playlist-from-the-head-of-apples-beats-idukkbn0md1cq20150317,201211,65,text/html
https://www.reuters.com/article/us-india-election-poll/the-impossible-job-indias-pollsters-face-uphill-battle-to-call-election-iduskcn1q10sb,207798,69,text/html
https://www.reuters.com/finance/stocks/overview/vdan.bo,126193,155,text/html
https://www.reuters.com/article/ingenico-strategy/update-1-payments-firm-ingenico-drops-deal-talks-working-on-new-strategy-plan-idusl8n1ym1h4,193102,63,text/html
https://www.reuters.com/finance/stocks/analyst-research/8572.t,120185,146,text/html
https://www.reuters.com/finance/stocks/analyst/7745.t,119506,142,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=514762772,5937,1,text/html
https://www.reuters.com/finance/stocks/chart/8572.t,114365,139,text/html
https://www.reuters.com/finance/stocks/company-news/0839.hk,126370,138,text/html
